Timestep;Price;G_WindOffshore;G_MidMerit;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
129.0;0.039841466737581405;1.2642276248530084;5.848643172222378;4.999999407352348;3.3864519865957034e-11;0.3077244383067146;0.791964264866545;-0.14698105704360967;-0.09826182958942133;-0.2953095222692051;-12.672;0.00029573836004407217
130.0;0.039812693148550314;0.9247967352317331;4.822817815015388;4.999999404652981;3.384831148225468e-11;0.3148877632041063;1.103035694669342;-0.12990183636954986;-0.0836784391986078;-0.26095466295192987;-11.691;0.0004202040437980968
131.0;0.039713270562642254;0.7601625854637145;3.8598420135249008;4.999999388371576;3.375201154941917e-11;0.3295128829272101;1.326785694454754;-0.11722739155647728;-0.07361836278413289;-0.23545294615822518;-10.85;0.0005218037555969545
132.0;0.03993895439628034;0.5995934814280985;3.4791740362289048;4.9999994256621445;3.397685642202074e-11;0.33040829820464884;1.4126785497645096;-0.11144525348199212;-0.06958879726687668;-0.22382276723043681;-10.417;0.0005802996437058255
133.0;0.03971507916655946;0.5609755961847624;3.8879792865239704;4.999999388651472;3.375363018152401e-11;0.3199617830281818;1.3776785494406736;-0.11586290899712694;-0.07304455099533372;-0.2326848449987786;-10.725;0.0005950408947264622
134.0;0.039772180083924386;0.4613821015947213;4.337271662958159;4.999999397850156;3.380765762873729e-11;0.32533427804091947;1.2433928345644747;-0.12135296504036841;-0.07830275155204586;-0.24372452779359963;-10.924;0.0005631581387398994
135.0;0.039814048019096215;0.4674796616403274;4.897233131070162;4.999999403607209;3.384197666732084e-11;0.32443886309386355;1.039821409677728;-0.130441699069644;-0.08752009852625506;-0.2620089689002518;-11.249;0.0004872887753845027
136.0;0.039837049548616874;0.46138210167506166;5.751277177926903;4.99999940565476;3.385425890676935e-11;0.32175261313737713;0.7664285498738042;-0.1439096114841836;-0.10181731850608497;-0.289108095184306;-11.766;0.000363649086406665
137.0;0.039838672660549815;0.558943076352279;7.1323099477228;4.99999940393265;3.384399399467743e-11;0.3226480281149869;0.4351785505319816;-0.16633754110971383;-0.12450723310167566;-0.3342234055595515;-12.824;0.0002039365859663799
138.0;0.039839798857024274;0.630081286052901;7.9515867674266625;4.999999401932573;3.3832050361553106e-11;0.3423471679095296;0.14785713281004217;-0.18407995230442653;-0.14385924659314284;-0.3699158816087773;-13.374;6.696753503348339e-5
139.0;0.039851922826840296;1.0081300650527318;8.277037362730246;4.999999401606841;3.383005149162015e-11;0.36144936774847153;0.015357137700790205;-0.20223081015389505;-0.16031150566195354;-0.40640850596538397;-13.893;6.6329908152988215e-6
140.0;0.03986153020794273;1.09349591993892;8.431748077900151;4.99999940161234;3.383007007097683e-11;0.33876550793939425;0.0;-0.21489747597838915;-0.16622003875876762;-0.4318655222250246;-14.051;0.0
141.0;0.03986498612920907;1.2743902297999792;7.54911739385437;4.999999403305944;3.384018321075235e-11;0.3130969332139705;0.0;-0.21252169166078086;-0.1539673822268243;-0.427091482973937;-13.343;0.0
142.0;0.03985882227127469;0.6910568958489326;7.340323563737159;4.999999403231881;3.38398047202738e-11;0.25877505902331205;0.0;-0.2057617458024424;-0.1348658553634516;-0.41350670194391115;-12.536;0.0
143.0;0.039854941647150366;0.512195106508822;6.890771502028224;4.999999403067668;3.3838762906422556e-11;0.17221823615471196;0.0;-0.19833951461706262;-0.11523548961437294;-0.398591837023567;-11.863;0.0
144.0;0.03984603214287617;0.15243901453376335;6.601688023884457;4.99999940192169;3.383175420191602e-11;0.11700094847267664;0.0;-0.18892690343518145;-0.07251371739862772;-0.37967564729328723;-11.23;0.0
145.0;0.024947134635072424;3.6239819304412553;2.244219875387132;3.851853583496931;3.7115138125473316e-11;1.960660618752012;0.0;-0.18532305353184;-0.07161996878449818;-0.37177685776476793;-11.052;0.0
146.0;-0.001882660967256776;3.9085365846261695;1.8225038936591254;3.4310266870893216;0.08028996891554727;2.1913801346660264;0.0;-0.17227932915235397;-0.07089755909003109;-0.354306528590551;-10.891;0.0
147.0;-34.874244478884805;4.31194115160257;1.594295015548712;3.20355384682913;8.925078294266818e-13;2.1680662997578533;0.0;-0.17256564420076317;-0.07259873700702253;-0.3451301747546142;-10.748;0.0
148.0;-36.768255202426225;4.13103444542883;1.5942950155108992;3.203553846829044;8.923854599116547e-13;2.370979290178241;0.0;-0.1658551442031402;-0.07705213629472422;-0.3317102885472162;-10.758;0.0
149.0;-39.76602180917203;4.357664826955867;1.5942950154585167;3.2035538468289255;8.922159005704825e-13;2.4901460578577863;0.0;-0.1622277665901617;-0.08590058526535835;-0.32445532351462103;-11.056;0.0
150.0;0.041130534730776755;4.10975256160461;2.1189112251126825;3.7270995008888765;3.519722037847118e-11;2.789515982612239;0.0;-0.16758741071262043;-0.10139751914817093;-0.33610815119640786;-12.134;0.0
151.0;0.02504408320560708;4.103656644945968;2.794497734832791;4.403210734799729;3.698697646256385e-11;2.7223605125857264;0.012678540954583244;-0.17431450433589532;-0.11533260780886043;-0.34968378610504136;-13.397;4.659581798068888e-6
152.0;0.025046906835238494;4.105689164744654;2.9290574931108515;4.537022528119778;3.698652084681716e-11;2.8044402559102575;0.5623206563203028;-0.1753608592249805;-0.11936056422545598;-0.35173463908727476;-14.292;0.00020772401193776274
153.0;0.0250479445962899;3.5304859154385784;2.6721192300828225;4.279776177939717;3.698756095925714e-11;2.917561068645729;1.5223205799994848;-0.16645784671639796;-0.11094295752604633;-0.33378807048400455;-14.311;0.000568471144084669
154.0;0.025058581294634855;3.6890225820323743;2.250842175933512;3.858620338433902;3.711767336538818e-11;3.061424519295473;1.691427744466849;-0.15580771901856236;-0.10008630018365733;-0.3124104970828898;-13.983;0.0006443536825184598
155.0;0.021740038039823557;4.056910569589542;1.833823607109405;3.442263538849548;0.08127821823851873;3.039040114633367;1.804821427585494;-0.14415671800920815;-0.09292100982687113;-0.2952327440385598;-13.768;0.00070980761226832
156.0;-10.694972775594092;4.001815370994293;1.5942950177613378;3.2035538468341467;8.996214168767715e-13;2.775981547263906;1.61648094685361;-0.1461104514229691;-0.09064414606656933;-0.29202230485395697;-13.548;0.0007770337680388919
