Timestep;Price;G_WindOffshore;G_MidMerit;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
140.0;46.69503490684589;0.078369905;10.0;5.0;0.0;0.440816325;0.13351393;-0.21408136690944135;-0.16345370459429837;-0.4281485950055635;-14.848;5.484480875841736e-5
141.0;40.2943161646793;0.12539185;9.197352053057081;5.0;0.0;0.42448979499999995;0.0;-0.2097421665170499;-0.15000742342055526;-0.4194841220703674;-13.968;0.0
142.0;40.2519212992194;0.15151515000000002;7.87260809841922;5.0;0.0;0.579591835;0.0;-0.19926093942272294;-0.12893230584672558;-0.39852180812751203;-12.877;0.0
143.0;40.206332893209684;0.23510972000000002;6.447834579314837;5.0;0.0;0.959183675;0.0;-0.18864301561982802;-0.1081993095312802;-0.37728567960188913;-11.968;0.0
144.0;40.17331708779705;0.428422155;5.416156421160332;5.0;0.0;0.87346939;0.0;-0.1764026506661963;-0.06684201533399874;-0.3528033014340188;-11.122;0.0
145.0;40.10641081221861;2.560083595;3.3253343348464908;5.0;0.0;0.930612245;0.0;-0.17787678975828045;-0.06740091839810661;-0.3557524684474327;-11.215;0.0
146.0;40.114923907061325;1.7920585150000001;3.5913739217527354;5.0;0.0;0.91020408;0.0;-0.16900289330642745;-0.06462783600154373;-0.3380057865396459;-10.722;0.0
147.0;40.124571599837324;1.494252875;3.8928599829438153;5.0;0.0;0.7306122449999999;0.0;-0.16345385504635493;-0.06436375016566256;-0.32690749897603627;-10.563;0.0
148.0;40.119882140910285;1.60397074;3.7463718733602076;5.0;0.0;0.7306122449999999;0.0;-0.1582676947948696;-0.06615195769914814;-0.31653517843129436;-10.54;0.0
149.0;40.114093289223916;1.60397074;3.5654327093974487;5.0;0.0;0.9428571450000001;0.0;-0.1526072052901006;-0.07043918095698987;-0.3052141994309928;-10.584;0.0
